Process: vmware-vmx ID: 2976 Memory: 1209077760
Process: firefox ID: 1444 Memory: 1153228800
Process: firefox ID: 19400 Memory: 1016766464
Process: Memory Compression ID: 2752 Memory: 502149120
Process: devenv ID: 3620 Memory: 449449984
Process: Slack ID: 15480 Memory: 403058688
Process: Slack ID: 1416 Memory: 347217920
Process: firefox ID: 12008 Memory: 346628096
Process: firefox ID: 7308 Memory: 336539648
Process: firefox ID: 6244 Memory: 322420736
