0,21.78,0,0
0,21.78,0,0
0,21.77,0,0
1.86,21.78,0,0
0,21.78,16.32103157,0
0,21.78,0,0
0.25,21.78,0,0
1.38,21.78,0,0
0,21.78,0,0
0,21.78,0,0
0.01,21.79,0,0
0.03,21.8,0,0
0,21.81,0,0
0,21.81,0,0
0.23,21.82,0,0
0.16,21.82,0,0
0,21.78,0,0
1.16,21.78,0,0
0.13,21.77,15.41029549,0
0,21.78,0,0
25.11,21.79,0,0
0.32,21.79,0,0
0.05,21.8,0,0
0,21.74,0,0
0,21.75,0,0
25.42,21.75,0,0
0,21.76,0,0
0,21.75,0,0
0.01,21.78,0,0
0,21.75,0,0
1,21.79,0,0
0,21.78,0,0
0,21.77,15.68856239,0
25.47,21.76,0,0
0,21.8,0,0
0,21.77,0,0
0.08,21.8,0,0
0.07,21.81,0,0
0,21.81,0,0
0.64,21.81,0,0
0,21.71,0,0
0,21.71,0,0
0.17,21.71,0,0
0,21.71,0,0
0,21.71,0,0
0.18,21.71,16.03932762,0
0.09,21.71,0,0
0.14,21.71,0,0
0.01,21.71,0,0
25.06,21.71,0,0
0.23,21.71,0,0
0.38,21.71,0,0
0,21.71,0,0
0.18,21.71,0,0
0.42,21.71,0,0
0,21.71,0,0
1.81,21.71,0,0
0,21.72,0,0
0.08,21.72,0,0
0.17,21.73,15.15327644,0
0,21.72,0,0
0,21.74,0,0
0.02,21.74,0,0
0,21.74,0,0
0.25,21.69,0,0
1.5,21.69,0,0
0,21.7,0,0
0,21.69,0,0
0.68,21.69,0,0
0,21.7,0,0
1.2,21.7,0,0
0,21.71,64.73936462,0
84.66,21.72,23.2415657,0
0,21.79,164.4180298,0
74.96,22.11,31.54503822,0
24.83,22.29,341.7995911,0
0.08,22.31,96.74699402,0
0,22.34,336.0890503,0
0.72,22.36,171.7933197,0
25.04,22.39,146.5312347,0
0.23,22.44,175.5585022,0
0,22.55,356.7886658,0
0,22.54,138.9603271,0
0.19,22.64,193.6232147,0
0,22.69,224.2987366,0
0.33,22.76,444.3144226,0
0,22.78,274.4545593,0
1.21,22.8,189.5054321,0
0,22.78,226.2733917,0
0,22.84,471.4490051,0
0.63,22.85,267.8490295,0
0.26,22.87,240.5159912,0
0,22.9,226.1473236,0
26.09,22.91,218.2115784,0
0,22.94,426.8815918,0
0,22.97,240.032196,0
0.31,23,191.5582123,0
0,23.02,106.0306549,0
1.48,23.05,166.0167694,0
0,23.06,163.2893066,0
0.42,23.15,462.724762,0
0.51,23.18,396.289978,0
0,23.2,191.1777191,0
0.02,23.26,473.0771484,0
0.41,23.29,334.634552,0
0.32,23.3,180.8757629,0
0,23.33,119.082695,0
0,23.35,370.0190125,0
0.07,23.37,256.1306763,0
1.79,23.38,172.4663391,0
0,23.4,359.1465759,0
25,23.46,687.7042847,0
0.38,23.45,254.604126,0
0.02,23.46,243.6930695,0
0,23.47,167.2389832,0
0,23.65,339.2923889,0
0,23.74,288.5789795,0
0.94,23.79,190.2654266,0
0,23.84,259.0570679,0
0.74,23.94,301.7339478,0
0,23.96,145.0667114,0
0.49,23.97,286.3551331,0
0,24,304.929657,0
0.29,24.04,318.6061707,0
0.51,24.08,111.712677,0
0,24.13,371.4771729,0
25,24.16,202.898941,0
0.02,24.18,360.9606934,0
0.53,24.2,254.7066345,0
0,24.24,304.5762329,0
0,24.25,304.1502075,0
2.31,24.29,406.2822876,0
0,24.36,260.6192322,0
0.43,24.38,95.614151,0
0,24.39,80.75357056,0
0,24.43,353.4967957,0
0.09,24.4,191.7983551,0
0.37,24.38,174.4269257,0
0.63,24.39,191.2929535,0
0,24.4,242.4017487,0
0,24.41,80.31578064,0
0,24.46,239.978241,0
1.69,24.46,188.6476288,0
0,24.51,211.1836243,0
0,24.52,176.4304352,0
0.5,24.53,95.5344162,0
0.24,24.56,397.8739319,0
0.3,24.61,382.9789734,0
0.25,24.75,191.6269836,0
24.86,25.56,206.2612457,0
0,25.66,142.4624634,0
1.33,25.7,107.0044174,0
0,25.72,112.6320724,0
0.2,25.81,143.6809692,0
0,25.92,145.6394806,0
0.25,25.95,221.3933868,0
50.61,26.8,336.1962585,0
23.87,26.86,243.3461761,0
1.51,26.87,252.1591034,0
0,26.92,503.9326172,0
0.29,26.9,143.6575317,0
0,26.94,256.1212463,0
0.26,26.95,143.6352692,0
0.04,26.96,303.3561707,0
0.2,26.99,127.7726974,0
0.53,27.02,127.6097107,0
0,27.04,321.6697083,0
0.25,27.1,240.1618042,0
0,26.97,193.1319733,0
1.06,26.98,174.056015,0
0,27.02,193.7693939,0
1.63,27.04,188.8243408,0
0,27.08,210.973465,0
0.47,27.16,254.7657013,0
24.31,27.14,94.86256409,0
1.84,27.12,207.580658,0
0,27.16,260.2520752,0
0.16,27.2,127.8739243,0
0.04,27.22,191.9261017,0
0.34,27.23,127.5868301,0
0,27.26,145.3048706,0
26.25,27.28,94.45735931,0
0,27.27,129.3888397,0
25.49,27.39,209.8917236,0
0,27.34,0,0
0,27.35,80.59992218,0
25,27.35,96.00189209,0
25.61,27.35,110.870491,0
0.21,27.38,480.2155762,0
25.43,27.44,169.7424774,0
0,27.46,121.7593307,0
0,27.47,212.3735504,0
0,27.51,193.7909851,0
0,27.53,480.0604553,0
0,27.54,336.2045288,0
0.23,27.53,446.9837341,0
0,27.54,336.2333984,0
0.12,27.56,224.1922913,0
0,27.58,109.9137802,0
26.24,27.6,160.5366821,0
0,27.61,162.0796356,0
25.14,27.63,415.4426575,0
24.64,27.65,176.8304138,0
0.17,27.67,143.7712708,0
0.08,27.68,143.821167,0
0.17,27.69,287.7339478,0
0.23,27.72,348.500885,0
24.91,27.75,419.8423462,0
0.02,27.72,172.1050873,0
0.37,27.73,112.4610138,0
24.3,27.71,81.93760681,0
0.02,27.72,607.7536011,0
25.45,27.82,817.5048828,0
0.87,27.83,28.77901459,0
0,27.84,0,0
0.44,27.84,0,0
0.33,27.84,0,0
0,27.84,0,0
0.09,27.85,0,0
0,27.85,16.09929657,0
0.02,27.86,0,0
0,27.86,0,0
0.19,27.86,0,0
0,27.86,0,0
1.34,27.86,0,0
0,27.87,0,0
1.52,27.87,0,0
0,27.87,0,0
0,27.87,0,0
0,27.88,0,0
0,27.89,0,0
0.04,27.89,0,0
0,27.81,0,0
0.08,27.8,15.18290138,0
1.52,27.81,0,0
0.42,27.81,0,0
0,27.81,0,0
0.21,27.8,0,0
0.34,27.8,0,0
0,27.8,0,0
0,27.8,0,0
0.82,27.8,0,0
0,27.81,0,0
0.34,27.81,0,0
0,27.81,0,0
0,27.81,0,0
0,27.81,0,0
0,27.81,16.36347389,0
25.75,27.82,0,0
0,27.76,15.86734295,0
0,27.77,0,0
0,27.77,0,0
0,27.78,16.04110146,0
0,27.78,0,0
0,27.78,0,0
0,27.79,0,0
0.21,27.73,0,0
0.15,27.73,0,0
1.03,27.73,0,0
0,27.72,0,0
0.02,27.74,0,0
25.13,22.08,247.8430328,0
1.82,21.86,16.20205879,0
0.45,21.86,0,0
0,21.86,0,0
0.09,21.86,0,0
0.43,21.85,15.72271919,0
0,21.85,0,0
0.01,21.86,0,0
0,21.86,0,0
0.89,21.86,0,0
0.28,21.86,0,0
0,21.86,0,0
0.72,21.86,0,0
0,21.86,0,0
0,21.86,16.90731812,0
26.46,21.86,0,0
0,21.86,0,0
0.09,21.86,0,0
0.28,21.86,0,0
0,21.83,0,0
0,21.83,0,0
0,21.83,0,0
0.5,21.84,0,0
0.12,21.85,0,0
0.26,21.84,0,0
0,21.84,0,0
0,21.84,0,0
0.27,21.85,0,0
0.19,21.85,15.97699833,0
0,21.85,0,0
0,21.85,0,0
0,21.85,0,0
0.32,21.87,0,0
0.08,21.87,0,0
0.37,21.87,0,0
0,21.87,0,0
0.25,21.88,0,0
0,21.88,0,0
0.29,21.88,0,0
0,21.88,16.01576614,0
0,21.89,0,0
25.17,21.9,0,0
0,21.9,15.99737167,0
0.65,21.86,0,0
0,21.86,0,0
0.27,21.86,0,0
0.35,21.86,0,0
0,21.86,0,0
0.08,21.86,0,0
1.66,21.86,0,0
0,21.86,0,0
0,21.86,0,0
0.08,21.87,0,0
0,21.87,15.96911049,0
0.64,21.88,0,0
0,21.89,0,0
0.34,21.89,80.31841278,0
0,21.89,125.4742966,0
0,21.96,193.0137329,0
0.12,21.96,0,0
0.08,21.98,0,0
0,21.99,0,0
0,21.99,0,0
0,21.99,15.94101429,0
0,22,0,0
1.21,22,0,0
0,22,0,0
0,21.95,0,0
0,21.96,0,0
1.69,21.96,0,0
0,21.96,16.24867058,0
0,21.96,0,0
0.17,21.96,0,0
0.03,21.95,0,0
0.29,21.95,0,0
24.96,21.95,0,0
0.03,21.95,0,0
0,21.95,0,0
0.77,21.96,0,0
0,21.96,0,0
0,21.96,0,0
1.28,21.96,0,0
0,21.96,0,0
0.27,21.97,0,0
0,21.97,16.09770775,0
0,21.97,0,0
1.09,21.97,0,0
0,21.97,0,0
0.19,21.97,0,0
0.31,21.97,0,0
0,21.98,0,0
0.71,21.95,47.58409119,0
0,21.92,115.5556107,0
49.94,21.87,126.5524292,0
75.25,22.06,205.6078033,0
74.78,35.33,16.29249954,0
100,66.76,0,0
100,92.18,0,0
100,96.66,126.1308517,0
100,96.64,145.914566,0
100,96.6,112.6992493,0
100,96.59,112.6158676,0
100,96.59,78.02840424,0
100,96.59,0,0
100,96.59,0,0
100,96.32,0,0
100,96.35,0,0
100,96.35,0,0
100,96.35,0,0
100,96.36,0,0
100,96.37,0,0
100,96.38,16.28985405,0
100,96.38,0,0
100,96.39,0,0
100,96.39,0,0
100,96.34,12.87460804,0
100,96.34,0,0
100,96.34,0,0
100,96.34,0,0
100,96.34,0,0
100,96.34,0,0
100,96.34,0,0
100,96.34,0,0
100,96.34,0,0
100,96.34,0,0
100,96.34,16.0196991,0
100,96.34,0,0
100,96.34,0,0
100,96.34,0,0
100,96.34,0,0
100,96.34,0,0
100,96.34,0,0
100,96.34,0,0
100,96.35,0,0
100,96.35,0,0
100,96.36,0,0
100,96.36,0,0
100,96.36,0,0
100,96.37,0,0
100,96.33,16.25062752,0
100,96.33,0,0
100,96.33,0,0
100,96.33,0,0
100,96.34,16.12629318,0
100,96.34,0,0
100,96.34,0,0
100,96.34,0,0
100,96.34,0,0
100,96.34,0,0
100,96.34,0,0
100,96.34,0,0
100,96.35,0,0
100,96.35,0,0
100,96.35,15.90079784,0
100,96.35,0,0
100,96.35,0,0
100,96.35,0,0
100,96.35,0,0
100,96.35,0,0
100,96.35,0,0
100,96.36,0,0
100,96.36,0,0
100,96.36,0,0
100,96.33,0,0
100,96.33,0,0
100,96.33,0,0
100,96.34,0,0
100,96.34,15.80500031,0
100,96.35,0,0
100,96.38,4.682355881,0
100,96.43,239.2857666,0
100,96.54,192.294632,0
100,96.55,128.7890778,0
100,96.79,142.2409821,0
100,96.86,129.442337,0
100,95.79,182.4006805,0
100,95.79,0,0
100,95.79,0,0
100,95.8,0,0
100,95.8,0,0
100,95.86,113.597641,0
100,95.88,142.4872284,0
100,95.94,272.9056396,0
100,95.98,128.3293457,0
100,96.14,223.9925079,0
100,96.33,288.362854,0
100,96.36,269.7984314,0
100,96.39,349.0108032,0
100,96.47,455.1025696,0
100,96.54,191.9833679,0
100,96.67,368.6824341,0
100,96.67,127.6648636,0
100,96.68,128.5970764,0
100,96.69,255.9004211,0
100,96.7,160.0509033,0
100,96.72,219.5624237,0
100,96.72,209.6038208,0
100,96.74,335.979126,0
100,96.75,275.3723145,0
100,96.77,399.7284546,0
100,96.78,176.0264893,0
100,96.79,156.848526,0
100,96.81,279.5053101,0
100,96.82,111.2441254,0
100,96.84,242.8699036,0
100,95.48,50.39520264,0
100,95.49,0,0
100,95.49,15.88324738,0
100,95.49,32.32570648,0
100,95.5,47.96094894,0
100,95.62,178.5732422,0
100,95.59,110.9244308,0
100,95.59,129.7254791,0
100,95.66,188.7696991,0
100,95.71,209.3899078,0
100,95.75,310.7001648,0
100,95.7,295.7356262,0
100,95.72,177.3008423,0
100,95.75,285.8822021,0
100,95.75,225.8323059,0
100,95.77,160.2606201,0
100,95.77,221.0611267,0
100,95.79,112.4314804,0
100,95.82,238.2844849,0
100,95.82,207.4875488,0
100,95.83,365.2731934,0
100,95.87,196.27388,0
100,95.89,95.43930054,0
100,95.92,177.2285767,0
100,95.9,392.2014771,0
100,95.91,178.4723511,0
100,95.92,129.1577454,0
100,95.96,489.5023804,0
100,95.98,421.7388611,0
100,95.98,224.3813934,0
100,95.94,127.7273483,0
100,95.99,816.1728516,0
100,96.03,361.3743286,0
100,96.05,144.7626801,0
100,96.07,227.5749207,0
100,96.1,320.0010681,0
100,96.13,175.4068756,0
100,96.14,111.0673523,0
100,96.17,305.4971008,0
100,96.21,368.8486023,0
100,96.23,112.6436462,0
100,96.25,165.332901,0
100,96.25,285.3413696,0
100,96.27,226.780014,0
100,96.29,187.8621521,0
100,96.35,246.9750824,0
100,96.36,365.1383667,0
100,96.39,240.2600861,0
100,96.4,177.3022919,0
100,96.41,179.2514954,0
100,96.43,186.1799469,0
100,96.47,348.8482056,0
100,96.52,474.2492676,0
100,96.59,333.9140625,0
100,96.54,160.8368378,0
100,96.55,126.708107,0
100,96.55,289.6074524,0
100,96.56,208.8422089,0
100,96.57,119.5456467,0
100,96.6,339.7846985,0
100,96.61,336.7072144,0
100,96.63,287.7939148,0
100,96.66,352.3973083,0
100,96.68,272.0298157,0
100,96.71,206.3105927,0
100,96.73,213.7646332,0
100,96.74,183.8929443,0
100,96.76,341.8464966,0
100,96.79,452.317688,0
100,96.83,258.8900146,0
100,96.87,240.7467651,0
100,96.89,160.8705597,0
100,96.9,159.7771606,0
100,96.91,159.6539764,0
100,96.94,158.4691467,0
100,96.95,163.1225739,0
100,96.95,110.4036255,0
100,96.96,208.8510284,0
100,96.92,102.5015717,0
100,96.92,161.82901,0
100,96.92,175.5298767,0
100,96.92,208.2765503,0
100,96.95,286.8121033,0
100,97.02,190.9577484,0
100,97.03,255.1133728,0
100,97.04,127.8065948,0
100,97.11,144.743042,0
100,97.12,133.0023956,0
100,97.14,351.0081177,0
100,97.16,151.7154388,0
100,97.16,67.90381622,0
100,97.17,177.0078125,0
100,97.18,46.54443359,0
100,97.21,211.7117157,0
100,97.2,272.5010681,0
100,97.21,256.8608093,0
100,97.22,258.0578918,0
100,97.24,349.9901123,0
100,97.26,217.1638489,0
100,97.28,257.9866638,0
100,97.29,270.0502625,0
100,97.3,96.215065,0
100,97.25,135.4018402,0
100,97.25,162.3115082,0
100,97.24,179.1790161,0
100,97.26,119.7033768,0
100,97.26,64.313591,0
100,97.27,144.4024658,0
100,97.27,143.1746521,0
100,97.3,145.08284,0
100,97.31,190.0698547,0
100,97.33,96.5005188,0
100,97.37,288.1635132,0
100,97.37,111.3607788,0
100,97.38,96.85592651,0
100,97.39,79.34314728,0
100,97.4,93.93558502,0
100,97.41,147.2466431,0
100,96.8,91.42332458,0
100,96.44,26.66063309,0
100,96.45,0,0
100,96.45,0,0
100,96.35,15.98665619,0
100,96.36,112.7627945,0
100,96.37,95.59897614,0
100,96.38,177.1418152,0
100,96.33,176.3025513,0
100,96.34,127.9826355,0
100,96.38,106.091011,0
100,96.39,217.4515533,0
100,96.43,227.5040588,0
100,96.44,205.2851257,0
100,96.46,207.5196991,0
100,96.47,193.951828,0
100,96.49,145.0201263,0
100,96.5,238.9468536,0
100,96.51,229.0210266,0
100,96.52,100.4077377,0
100,96.5,192.5926819,0
100,96.51,175.1214905,0
100,96.49,108.1906891,0
100,96.5,116.1299667,0
100,96.5,145.1575775,0
100,96.51,94.0947876,0
100,96.51,114.4328461,0
100,96.52,111.6084671,0
100,96.53,127.889595,0
100,96.54,144.9807281,0
100,96.55,110.6318741,0
100,96.55,127.9052658,0
100,96.5,193.4031677,0
100,96.51,256.8460693,0
100,96.51,79.97019196,0
100,96.53,303.5580139,0
100,96.53,111.9436264,0
100,96.55,144.1525116,0
100,96.56,208.2415924,0
100,96.59,174.6958771,0
100,96.6,255.6121521,0
100,96.62,206.5241241,0
100,96.62,48.59893417,0
100,96.63,143.7050018,0
100,96.65,254.5741119,0
100,96.67,112.590416,0
100,96.67,31.03995705,0
100,96.68,216.0022736,0
100,96.69,111.5403061,0
100,96.7,320.7024231,0
100,96.72,221.0646973,0
100,96.73,143.6270599,0
100,96.76,209.6772308,0
100,96.78,209.7532959,0
100,96.81,224.4576874,0
100,96.82,240.236496,0
100,96.77,110.99086,0
100,96.77,80.49913025,0
100,96.78,157.0341644,0
100,96.81,160.4978485,0
100,96.82,244.0471649,0
100,96.83,189.593399,0
100,96.89,128.932251,0
100,96.91,176.588913,0
100,96.97,158.3127441,0
100,97.02,113.9440918,0
100,97.44,171.6666107,0
100,97.93,81.41640472,0
100,97.94,160.4136505,0
100,97.94,95.49751282,0
100,97.95,109.5766144,0
100,97.96,181.577179,0
100,98,142.9411011,0
100,98.05,160.5189056,0
100,98.06,124.8290253,0
100,98.08,98.02879333,0
100,98.13,96.79364777,0
100,98.17,63.70386505,0
100,98.2,256.5451355,0
100,98.21,127.3735199,0
100,97.08,159.2888336,0
100,97.08,0,0
100,97.08,0,0
100,97.09,0,0
100,97.06,0,0
100,97.08,177.1964874,0
100,97.08,208.7122498,0
100,97.06,144.5405273,0
100,97.07,127.2358475,0
100,97.07,158.793808,0
100,97.08,97.03401184,0
100,97.16,138.3918915,0
100,97.25,148.8644867,0
100,97.28,129.1646729,0
100,97.28,109.8450317,0
100,97.3,98.07423401,0
100,97.31,125.7050018,0
100,97.32,48.12744904,0
100,97.34,193.427063,0
100,97.35,153.2053986,0
100,97.35,132.7908783,0
100,97.37,145.3642273,0
100,97.41,158.7332764,0
100,97.43,143.6616211,0
100,97.51,145.8668365,0
100,97.53,128.6071167,0
100,97.59,138.3482666,0
100,97.67,271.4305725,0
100,97.68,145.8305969,0
100,97.7,242.2137451,0
100,97.71,127.7674789,0
100,97.72,111.9011078,0
100,96.87,79.21500397,0
100,96.87,0,0
100,96.87,0,0
100,96.88,0,0
100,96.88,15.99443054,0
100,96.88,0,0
100,96.89,0,0
100,96.87,31.95764923,0
100,96.86,114.1311035,0
100,96.87,222.3374939,0
100,96.88,111.4373245,0
100,96.89,195.2580261,0
100,96.9,158.7744904,0
100,96.91,241.3683319,0
100,96.88,191.5097809,0
100,96.86,176.5013123,0
100,96.81,127.1588593,0
100,96.84,160.4767914,0
100,96.86,234.37117,0
100,96.87,114.285347,0
100,96.88,159.3932648,0
100,96.9,195.3944855,0
100,96.9,127.8958588,0
100,96.91,95.24575806,0
100,96.92,112.0173111,0
100,96.94,289.6289063,0
100,96.97,281.3712158,0
100,96.97,130.7803955,0
100,96.98,112.4019623,0
100,96.99,128.1738586,0
100,97.02,166.1591949,0
100,97.03,219.3989868,0
100,97.06,175.397583,0
100,97.08,128.4699249,0
100,97.09,157.1956177,0
100,97.1,113.7397461,0
100,97.12,176.1381073,0
100,97.09,112.1760025,0
100,97.11,224.4944611,0
100,97.12,191.9716034,0
100,97.06,176.0178528,0
100,97.06,127.8676605,0
100,97.07,203.8230438,0
100,97.07,131.2710876,0
100,97.09,255.7332306,0
100,97.1,192.8853149,0
100,97.11,315.1633606,0
100,97.11,64.89446259,0
100,97.16,172.8374481,0
100,97.17,128.4419861,0
100,97.19,157.7436218,0
100,97.2,179.0907593,0
100,97.21,144.1218414,0
100,97.23,193.3291321,0
100,97.25,124.843956,0
100,97.26,196.8876648,0
100,97.28,256.1820068,0
100,97.29,142.7268219,0
100,97.31,189.5865173,0
100,97.31,146.7479401,0
100,97.32,160.1714172,0
100,97.33,79.40625,0
100,97.34,174.9336548,0
100,97.35,160.3906403,0
100,97.3,226.8053589,0
100,97.31,79.58870697,0
100,97.31,141.5465546,0
100,97.31,178.4642181,0
100,97.32,144.315506,0
100,97.34,143.5381165,0
100,97.36,128.3030548,0
100,97.37,145.2485504,0
100,97.38,176.4470673,0
100,97.41,110.513176,0
100,97.39,159.6624451,0
100,97.39,211.5796661,0
100,97.4,126.2641068,0
100,97.41,161.0989838,0
100,97.42,171.5810852,0
100,97.43,147.8969879,0
100,97.43,79.71838379,0
100,97.44,144.9980469,0
100,97.46,172.5237122,0
100,97.47,194.2759247,0
100,97.48,209.7653961,0
100,97.49,172.3144836,0
100,97.5,145.980484,0
100,97.51,208.4173126,0
100,97.46,192.5113678,0
100,97.47,220.9176483,0
100,97.47,113.7784805,0
100,97.51,202.1709595,0
100,97.52,130.575882,0
100,97.52,158.9905396,0
100,97.53,113.3046646,0
100,97.53,111.9715347,0
100,97.54,95.92424774,0
100,97.55,128.0883942,0
100,97.57,175.9610291,0
100,97.58,180.5885468,0
100,97.59,118.9927063,0
100,97.6,95.85142517,0
100,97.61,165.5209503,0
100,97.63,147.221405,0
100,97.64,174.7299042,0
100,97.64,94.99763489,0
100,97.66,126.2274551,0
100,97.67,115.5320587,0
100,97.68,127.3005066,0
100,97.69,111.2748489,0
100,97.77,322.7239685,0
100,96.65,85.46591187,0
100,96.6,31.69126129,0
100,96.61,102.2666779,0
100,96.63,178.0001221,0
100,96.68,143.9004822,0
100,96.77,379.978241,0
100,96.85,129.5424652,0
100,96.94,127.1211777,0
100,97.06,193.5976715,0
100,97.12,253.8301544,0
100,97.13,193.0422821,0
100,97.28,253.81987,0
100,97.5,227.3520813,0
100,96.71,148.5265656,0
100,96.72,0,0
100,96.73,0,0
100,96.73,16.23498917,0
100,96.74,0,0
100,96.59,15.81924534,0
100,96.61,32.2069397,0
100,96.62,0,0
100,96.62,31.69074821,0
100,96.61,48.06381989,0
100,96.62,160.7727509,0
100,96.64,79.48655701,0
100,96.6,79.98554993,0
100,96.61,238.9381104,0
100,96.62,162.5703888,0
100,96.62,79.32289124,0
100,96.63,175.9696503,0
